,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
770,770,-12.97375430832411,44.0868036171838,80.16139095230054,145.08532049453683,30.033110127054275,-35.233592459970744,14.151174398864985,-14.124193176909609,62.04271637019958,263.4785342683414,-437.3149009140601
771,771,-13.195562388408637,43.8578765439759,79.6280223581607,144.64660695460495,29.96396659157567,-35.43288168355903,14.218029163149367,-14.167419270254996,63.37191397718274,264.8554566024207,-439.1122485326961
772,772,-13.417613016069946,43.62996284548363,79.09656188945146,144.20637771793565,29.892018723164238,-35.63003991981606,14.282625708125254,-14.209333277809161,64.77310102342406,266.2084709897716,-440.3966897615883
773,773,-13.63978723617492,43.40308056989046,78.56717615641176,143.76514766077318,29.81727246219688,-35.825004293699976,14.344965450163226,-14.24990882429006,66.24518752995299,267.5347847226006,-441.17891854348767
774,774,-13.86196616488967,43.17725008329442,78.04001100537673,143.32340946711562,29.739739290694267,-36.01771194040349,14.405062207903773,-14.289119324969008,67.78687685600109,268.8318925252512,-441.47358294991596
775,775,-14.084030952380951,42.95249285714286,77.51520238095239,142.88164523809525,29.659433333333336,-36.2081,14.462935714285715,-14.326938095238095,69.39677380952381,270.0974261904762,-441.2972166666666
776,776,-14.305862200587129,42.72883039587297,76.99288247256456,142.44032725859748,29.576370069975106,-36.39610637831425,14.5186069510473,-14.363337751959259,71.07341829351155,271.32905385856486,-440.6670128800385
777,777,-14.527338317695174,42.50628430865252,76.47316869284275,141.9998888092249,29.490570336117415,-36.581672044056056,14.572101749429724,-14.398288120334414,72.81509301883682,272.5245856833632,-439.60275632750444
778,778,-14.7483371604999,42.28487625944656,75.95617470907175,141.56075332147705,29.40205631767217,-36.76473874799552,14.623447173122361,-14.431758330862985,74.62001568414637,273.68186732956843,-438.12488203055534
779,779,-14.96873610608278,42.06463255853826,75.44200588379339,141.1233283088934,29.3108520686664,-36.945250893945726,14.672673545078046,-14.463718035677438,76.48628802042622,274.7987456735341,-436.25421409773463
780,780,-15.188411525567503,41.845589259529,74.93075016452288,140.6879879050881,29.21698556056013,-37.12315844914468,14.719818022917547,-14.494137980773514,78.41176857474522,275.8730701324537,-434.0123925522353
781,781,-15.407239806097412,41.62778376841156,74.42249306284955,140.2551010696754,29.120485377032413,-37.29841203742649,14.764918646551328,-14.52298911563033,80.39427967778214,276.9026893015662,-431.42114499106424
782,782,-15.625101662260885,41.41125729840597,73.91731271867756,139.82500731748001,29.021383709129342,-37.470960950066264,14.80801411351085,-14.550244383696011,82.4314739678391,277.8854171446702,-428.5017391053266
783,783,-15.841882811627718,41.19605546428701,73.4152787494678,139.3980121220552,28.919716918392446,-37.640752937760986,14.849143881606599,-14.575879033656463,84.52080790099728,278.81902758798003,-425.2749108865672
784,784,-16.057468950911662,40.982224917214225,72.91645975978483,138.9744165140391,28.815522085034114,-37.80773647568796,14.88834766957307,-14.599868587378264,86.65971060651907,279.70129450745947,-421.7612445995841
785,785,-16.27174229464384,40.76982150604805,72.4209180980663,138.55449191895158,28.708841943168565,-37.971869458725465,14.925667737059879,-14.622190249673176,88.84542057919201,280.5300171216544,-417.9799049931844
786,786,-16.484582810785835,40.55890701364966,71.92871207653927,138.1384906622367,28.59972287458871,-38.133115858978144,14.96114798301671,-14.64282231112405,91.07505332381868,281.3030109991635,-413.94914099941025
787,787,-16.695871504311413,40.34954495823113,71.43990058968106,137.72665944917958,28.488212078481713,-38.291440220432364,14.994831180114174,-14.6617440685133,93.34568091573163,282.0181275700296,-409.6868689489278
788,788,-16.905495392525523,40.14180801509809,70.95454616649243,137.3192153176309,28.374360987741767,-38.446809720382184,15.026753645815628,-14.678940347756514,95.6541438820982,282.6734174094574,-405.20922944449643
789,789,-17.113343585019255,39.93577204571694,70.47271260102586,136.91636498201373,28.258222509285112,-38.599192453899676,15.056949453242495,-14.694397899216009,97.9972021625961,283.26700047331747,-400.5317452579954
790,790,-17.319307320389324,39.731515656004866,69.99446521387206,136.5183054626256,28.139851742024987,-38.74855883216446,15.085452446195735,-14.70810574295643,100.37152481699373,283.7971452404986,-395.66943081510743
791,791,-17.523283955293135,39.52912533711484,69.51987371306994,136.12520592433995,28.019310085916583,-38.89488592600938,15.11229581531566,-14.720059422303441,102.77351972092717,284.2625472172998,-390.63584006348617
792,792,-17.725171969248727,39.32868905016004,69.04900867909016,135.73723036137804,27.896660089883042,-39.038152082600405,15.137512575973384,-14.730255689820927,105.1995449902376,284.6619838571128,-385.4442532327206
793,793,-17.924871612423203,39.130298404322815,68.58194599383744,135.35453120896514,27.77196567791908,-39.17834082087002,15.161132230910559,-14.73869390661272,107.64577370331025,284.9945706318721,-380.1071874633528
