,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
272,272,7.1436943071098264,19.201274841947257,18.278385607518242,19.443944759542074,11.40977433618065,13.473924811852836,213.50737776275923,10.876507745320646,4.875801366089643,138.9719331386449,188.10154147613193,257.09972642252507,370.8128901217613
273,273,7.184429779802428,19.00703863793982,18.230273874975982,19.39508729511639,11.394648852721655,13.352393302646291,205.85680549736824,10.94872497439228,4.872879805450242,138.94893873530555,189.69141748954965,256.4624885105142,367.7237392917635
274,274,7.226076087166407,18.80946384632788,18.21006411828211,19.35227853834371,11.382837993402209,13.246456528721565,197.5779687135336,11.01730115151852,4.882512889918051,139.08989349678393,191.36029867731955,255.85243110603218,365.08090036127334
275,275,7.269002704962108,18.608064560509206,18.21795035880032,19.31548986274696,11.374050173045758,13.155187812133553,188.98302552805006,11.081822752401687,4.90523410284431,139.39798813712773,193.12377559089433,255.29412139181218,362.9714908640909
276,276,7.31360614287287,18.40243566817494,18.254063451605827,19.284567097200892,11.367943485393631,13.077402667944689,180.39449296767586,11.141894939666159,4.941442647579264,139.87385759341387,194.99249888397375,254.80626062954408,361.45257154471363
277,277,7.360294230357159,18.19226552360664,18.318481866226428,19.259222367941636,11.364133564059248,13.011735158319397,172.12151090319796,11.197144013724799,4.991392392048122,140.51578600337322,196.97153598293144,254.40097996741753,360.54829357247075
278,278,7.409521462945545,17.97738546371288,18.411253919520718,19.239050864305607,11.362155328584356,12.956706026243175,164.43287482940818,11.247241270915895,5.055194409400263,141.3198185949637,199.05976453174958,254.08538061448706,360.2480038626279
279,279,7.461703005331014,17.757761286605398,18.532366065636385,19.223507088891534,11.361500084851857,12.910794659354094,157.52529972140562,11.29190366166417,5.132818271373892,142.27969667427078,201.24975232995007,253.86159499934664,360.5088989221403
280,280,7.517190235767658,17.533502145698694,18.68173230126378,19.211914307695327,11.361628164701967,12.872487561686887,151.49974391023082,11.33089383991835,5.224096357713076,143.38703467160542,203.52820402676312,253.72709540684556,361.2606375652569
281,281,7.576305611735092,17.304889282657548,18.859200279728714,19.203521599632186,11.361959790591575,12.840321375959864,146.35177940825105,11.364019139409157,5.3287264901874964,144.6311718131049,205.87633166104482,253.67756031369026,362.4100443517378
282,282,7.639279291694077,17.072346287532223,19.06452054499761,19.19747183754354,11.361908587687571,12.812887941355063,141.97615632654345,11.39115433071055,5.446288901677415,145.999243067173,208.27097212032646,253.70634196216577,363.84905481258454
283,283,7.706220435911448,16.836442719732453,19.297329245507726,19.192817365237193,11.360893043829417,12.78883210779597,138.190582870934,11.41223937815348,5.576263195779126,147.47626686102288,210.6857620757043,253.80456208473908,365.46124642082714
284,284,7.777103329064866,16.597918711695566,19.55714080249816,19.18859836755982,11.358326108440767,12.766863202333985,134.7762292727631,11.427249300394456,5.71804066316465,149.04484097547174,213.0919701870598,253.9637376409101,367.1266668526376
285,285,7.851783966257241,16.357634176622305,19.843320710467445,19.183840634327385,11.353670037680695,12.745741924431893,131.5161247167883,11.436226173465936,5.870934661361294,150.6854737732006,215.4599990008751,254.1737717601491,368.7276240727099
286,286,7.929997442927982,16.11655944480188,20.15507317789527,19.17757431037089,11.346450434681,12.724266644789644,128.23148912235283,11.43928547157696,6.034196770424973,152.37673020814097,217.76038156154723,254.42249510042035,370.1515219896393
287,287,8.011328546178975,15.875784000713601,20.491439543883278,19.168889619436868,11.336234452196694,12.701280576154211,124.81378449343778,11.436600245020632,6.207035232291811,154.0951411260823,219.9643340824693,254.6977570190624,371.29262894299154
288,288,8.095254594310058,15.636464751701228,20.85128103705336,19.156956485715146,11.322681809080638,12.675682959423792,121.23659997258038,11.428397040285912,6.388608644482379,155.81583689605964,222.04472241794363,254.98468143376755,372.0542839596404
289,289,8.181162608209487,15.399796871632628,21.233274288635407,19.141055786647012,11.305560034919708,12.646444493072178,117.56095535594741,11.414948807466423,6.578032338902329,157.51289159058717,223.97638027569374,255.26562179268217,372.34944414938394
290,290,8.268340695175686,15.16697491749834,21.635924096400345,19.120633475486706,11.284738385068858,12.612646993689776,113.9342283780104,11.396554549094642,6.774385374085077,159.1597439451813,225.73628026783464,255.522529418745,372.1027566165616
291,291,8.356031402996798,14.939178474180714,22.057562084378745,19.095285714904975,11.260202910562052,12.573494016531328,110.5700344541651,11.37357635491292,6.976723372670985,160.73009907942205,227.30385786477012,255.73514318763606,371.2528940556993
292,292,8.443458379323442,14.71754007303481,22.4963480845938,19.064775670154802,11.232057831183162,12.528343401063456,107.7223466762903,11.346428774113589,7.184078079964904,162.1985379596477,228.66093591632935,255.88261417979726,369.75487353667796
293,293,8.529832035245287,14.503068818075345,22.95027784148169,19.02907638253299,11.200525750448652,12.476775460794983,105.65153193228764,11.315507595745046,7.395434115786938,163.54154661397774,229.79198782853882,255.9470691001389,367.58565617117364
294,294,8.614379419615862,14.296643767055345,23.4172006451908,18.98836583852112,11.165936464933308,12.418595858783778,104.57718206367478,11.281257542485752,7.609760040587446,164.7386638263075,230.68439022307368,255.91464122732796,364.74766451226725
295,295,8.69636515233118,14.098998068767195,23.894841759097687,18.943019171731013,11.128721142168297,12.353853760386183,104.63708228769605,11.244174251529088,7.82600992992421,165.7734660054626,231.3286039585152,255.7804605213362,361.2722057354655
296,296,8.775115939073235,13.910696574914178,24.38083736311092,18.893579007310496,11.089420177711984,12.282872543376778,105.86450943271193,11.20473649308476,8.04309803883479,166.63525646500636,231.7190250967077,255.55526369442072,357.2251884296706
297,297,8.850029404529552,13.732114763868957,24.872747539684664,18.840771294373912,11.048649674886283,12.206211558530503,108.1844801898488,11.163437736696862,8.259934180170003,167.32038962740597,231.8545356960608,255.27166152409097,352.7063371384501
298,298,8.920579014927595,13.563447074641017,25.3680893538179,18.78549413056615,11.0070918571352,12.124663548912766,111.43639266493679,11.120796720744842,8.47542601722893,167.83358083179868,231.73919928485233,254.9941789284913,347.84720710961875
299,299,8.98632136129392,13.40475734399528,25.864392654307434,18.72876591600178,10.965507013069592,12.0392735219743,115.4151458707587,11.077351803944403,8.68845511122386,168.1899382832219,231.3836521014512,254.8292505140254,342.80918274360636
300,300,9.046912938951914,13.256014132528392,26.359213736594615,18.671691261935106,10.924713426568616,11.951260831624012,119.90395658491164,11.033645001830315,8.897927448180377,168.415925125405,230.8056072867404,254.9345975070537,337.7731193820155
301,301,9.102107897300659,13.117153889652705,26.85016236130521,18.615437779359993,10.885585276318613,11.861985185268587,124.70082791922552,10.990220340955368,9.102778245496204,168.5501214327005,230.03050735689723,255.5275565682794,332.93005628152684
302,302,9.151739476050006,12.988204955038286,27.334941943597716,18.561200592563218,10.849060616797146,11.772929789496654,129.6383827581213,10.947636016212385,9.301934999252799,168.64414436115783,229.09254524598552,256.8849330289998,328.47448166705084
303,303,9.195740221292777,12.869372013741703,27.81135188004699,18.510148571775808,10.816136247817365,11.685640649085814,134.58298539393633,10.906448878174292,9.494391576970866,168.76152107336452,228.03425257453432,259.33524715859187,324.5970073925138
304,304,9.23414121420207,12.761161541926107,28.27729531797193,18.46339148815652,10.787878282673915,11.60168848992762,139.4313125321487,10.86721038332786,9.679222831776837,168.97576103626426,226.9060630370025,263.23890316120077,321.48755796969084
305,305,9.2670516570586,12.66458648533962,28.7307850504997,18.421934759051272,10.76544086492153,11.522632539046318,144.1076026261305,10.830465356211064,9.85554926245788,169.36773165569164,225.76575102371646,268.9496258443564,319.3499040161985
306,306,9.294674140243936,12.581259405529082,29.169931147834752,18.38662709670361,10.750048755298081,11.449968242584868,148.54998432928323,10.796738621321639,10.022573863160886,170.02041087963414,224.67627919811395,276.7723801499261,318.4246451276517
307,307,9.317307584204329,12.513507825779957,29.59294286861297,18.358128763992077,10.742988899526027,11.385093642734748,152.70276574564022,10.766526451275988,10.179603944336975,171.0127994015412,223.70353115031722,286.91958154396474,319.02297990985966
308,308,9.335336066646834,12.464510605064191,29.998122843058358,18.336869886963967,10.745588069095716,11.32927700641015,156.51409498948985,10.740287100191782,10.326071057174609,172.41362551258555,222.9137228941737,299.47068900991945,321.5610914352448
309,309,9.349210588611541,12.438288481280434,30.38387018674006,18.323031588446618,10.759168102069276,11.283614318873296,159.92801565989814,10.718434601542674,10.461520944682672,174.27398972549486,222.369730141928,314.3645470725542,326.5806717021718
310,310,9.359449609059718,12.439659830395113,30.748718481448517,18.316517786702303,10.784989281135331,11.248999199143249,162.8839254645935,10.701324913921498,10.585620957778659,176.62121187349828,222.12768050607832,331.41156519942734,334.74454238819453
311,311,9.36665233903434,12.474104923641265,31.091369679670482,18.31689184924766,10.824161473801622,11.226100031439795,165.3213373572223,10.689221260234053,10.698187792360976,179.45524524517026,222.23377572657435,350.32046795374583,346.7890745121298
