,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
89,89,31.527521999999994,95.42794799999997,26.250335999999997,42.53602599999999,85.58115399999998,52.26054399999999,-8.909423999999992,0.42683600000000005,-10.804339999999998,509.5679819999999,487.0046259999999,-82.31122999999998,-779.8652159999999
90,90,31.756610000000006,95.83041400000002,30.72299200000001,42.67478000000001,85.63348000000002,52.136454000000015,49.93896200000001,-1.5071620000000001,-10.177754000000004,522.3761420000001,529.5221040000001,-64.06177000000001,-810.2094620000003
91,91,31.799135999999997,96.148058,35.376376,42.644892,85.609242,51.73414,88.53243400000001,-3.441744,-9.393636,533.019704,572.196938,-51.908266000000005,-840.5680320000001
92,92,31.649126000000003,96.416784,40.219126,42.420682,85.50677999999999,51.193734000000006,98.06972999999999,-5.340458,-8.436724,542.0794060000001,615.044758,-46.642315999999994,-872.1781900000001
93,93,31.30681,96.677256,45.264496,41.979524,85.32660200000001,50.689634,75.643476,-7.161576000000001,-7.294264000000001,550.4588180000001,658.049376,-49.12856799999999,-905.705356
94,94,30.779528000000006,96.97456600000001,50.525896,41.30480000000001,85.07371200000001,50.392034,25.791125999999995,-8.860254000000001,-5.956866,559.2655080000001,701.093284,-59.99913200000001,-941.066652
95,95,30.082144000000003,97.35569600000001,56.012344000000006,40.388126,84.75887200000001,50.4257,-40.069158,-10.391152,-4.420034,569.556188,743.878376,-79.20916600000001,-977.440214
96,96,29.23648999999999,97.86458999999996,61.72489199999998,39.230113999999986,84.39854799999998,50.837769999999985,-106.30176599999997,-11.710823999999997,-2.686213999999999,581.9971019999998,785.8487399999998,-105.62095599999996,-1013.4372099999997
97,97,28.269586,98.53524999999999,67.65498,37.839236,84.01341799999999,51.58493199999999,-157.056938,-12.779366,-0.7669679999999999,596.5367579999998,826.1394039999999,-136.808032,-1047.3722779999998
98,98,27.21061199999999,99.38483999999997,73.78446799999998,36.228923999999985,83.62619999999997,52.54404999999998,-180.37346799999995,-13.561383999999997,1.3153459999999995,612.2062019999997,863.5830839999996,-169.20562799999993,-1077.5549299999996
99,99,26.087289999999992,100.40848999999997,80.08729999999997,34.41389999999999,83.25986799999997,53.543075999999985,-171.11125199999995,-14.026075999999996,3.526963999999999,627.1389279999999,896.8012919999996,-198.58854399999993,-1102.5407259999995
100,100,24.921985999999997,101.577468,86.53166399999998,32.406783999999995,82.93694199999999,54.40299799999999,-131.87187799999998,-14.147177999999997,5.823643999999999,638.8424019999999,924.3838379999999,-220.68369399999995,-1121.3061759999998
101,101,23.728484,102.84037800000002,93.08202400000002,30.216400000000007,82.68030600000002,54.978942,-71.75988000000001,-13.903002,8.152816000000001,644.6733020000001,945.1250780000003,-231.60717000000005,-1133.3149240000002
102,102,22.510223999999997,104.12563399999999,99.70015799999999,27.848327999999995,82.514456,55.189009999999996,-3.5243119999999943,-13.277107999999998,10.456828,642.396812,958.2499039999999,-227.837294,-1138.40402
103,103,21.2604,105.34213,106.344238,25.308020000000003,82.465548,55.024982,59.945434000000006,-12.259372,12.676266,630.6771060000001,963.548478,-205.63685400000003,-1136.3579160000002
104,104,19.964274,106.37550999999999,112.96440000000001,22.605828000000002,82.558688,54.543796,108.729406,-10.847596000000001,14.753174,609.36144,961.357894,-160.180234,-1126.020774
105,105,18.603527999999994,107.07990199999996,119.49298599999996,19.763585999999997,82.81143799999997,53.844731999999986,137.81548599999996,-9.048911999999998,16.633635999999996,579.4839639999998,952.3800579999997,-84.99330799999996,-1103.9100339999995
106,106,17.161882,107.26907,125.827716,16.82143,83.224792,53.039828,147.53840399999999,-6.880967999999999,18.270021999999997,542.999472,937.388608,27.516738000000014,-1062.575688
107,107,15.631157999999994,106.71506999999995,131.80814999999996,13.844119999999997,83.77492199999998,52.22595399999998,142.64841399999995,-4.372287999999998,19.623021999999995,502.3359199999998,916.9255879999997,183.86187599999994,-989.3375739999997
108,108,14.016325999999994,105.16412599999995,137.18964399999996,10.924705999999997,84.41025399999997,51.46500399999999,130.46944599999995,-1.5619979999999996,20.663977999999993,459.8988439999999,891.0998239999997,385.65349999999984,-866.3414859999997
109,109,12.338335999999996,102.37663199999997,141.62407999999996,8.1832,85.057836,50.775505999999986,118.74836799999997,1.50111,21.376908,417.6619479999999,859.5656359999998,625.1336539999999,-672.8575479999998
110,110,10.633824000000002,98.19030800000002,144.660074,5.757288000000001,85.64051200000002,50.13596600000001,113.76070800000001,4.759966000000001,21.760292000000003,376.93587800000006,821.6969060000001,881.8762320000002,-390.21538200000003
111,111,8.951526,92.59381399999998,145.77512599999997,3.7830739999999996,86.10206,49.49691,119.07490200000001,8.151202,21.827549999999995,338.341872,776.8994119999999,1122.766238,-8.762593999999904
112,112,7.345974,85.78771,144.445602,2.366772,86.43314400000001,48.797732,135.15293200000002,11.60725,21.606090000000005,301.953298,724.95387,1306.7165240000002,464.9307740000001
113,113,5.8697680000000005,78.205402,140.248448,1.5514039999999998,86.68874,47.983282,159.73975600000003,15.059264,21.13487,267.526776,666.2716340000001,1393.9888440000002,1003.184538
114,114,4.566247999999998,70.47299999999997,132.97461599999994,1.2870279999999996,86.98815799999997,47.01663399999998,188.81506999999993,18.440371999999996,20.461049999999993,234.73702599999993,601.9794899999998,1357.9491739999999,1557.1124899999995
115,115,3.464236,63.304717999999994,122.72408799999998,1.4140899999999998,87.49341199999999,45.88561,217.78324999999998,21.689878,19.63668,203.348256,533.815178,1195.482434,2062.6562999999996
116,116,2.5759599999999994,57.352883999999975,109.95093599999997,1.6687419999999988,88.36880999999998,44.602789999999985,242.57474399999992,24.757343999999993,18.716039999999992,173.28824399999993,463.8866219999998,931.9659379999997,2452.1720419999992
117,117,1.8981699999999995,53.05214799999998,95.43706199999997,1.7135999999999996,89.73132599999997,43.200135999999986,260.41332199999994,27.60650399999999,17.754007999999995,144.62659999999994,394.39671399999986,618.0283099999998,2668.931571999999
118,118,1.4155339999999998,50.50632999999999,80.19210599999998,1.1902619999999995,91.60673199999998,41.72065799999999,270.13299599999993,30.217647999999993,16.804919999999996,117.48832999999996,327.44414399999994,317.97127199999994,2680.4707519999997
119,119,1.1043580000000002,49.45779200000001,65.30020400000001,-0.21715199999999996,93.90571200000002,40.20949400000001,272.06493400000005,32.588114000000004,15.920986000000003,91.95286200000002,264.972184,92.78348000000004,2486.5832080000005
120,120,0.9349059999999999,49.356142,51.75199,-2.723364,96.42994599999999,38.706579999999995,267.61741,34.730171999999996,15.149216,67.99358799999999,208.866796,-17.035550000000022,2119.2151499999995
121,121,0.8712400000000001,49.510600000000004,40.305472,-6.40274,98.90820800000002,37.242194000000005,258.72031200000004,36.666996000000005,14.526238000000001,45.498872,161.126842,-3.066181999999979,1634.2240840000002
122,122,0.8690140000000005,49.281307999999996,31.409068,-11.179488000000001,101.05377399999999,35.835552,247.29861800000003,38.427330000000005,14.071604,24.384878,123.97500800000002,109.21855000000001,1097.8775620000001
123,123,0.8728119999999998,48.250137999999986,25.196769999999994,-16.848063999999994,102.62693799999997,34.49602999999999,234.89213799999993,40.04032799999999,13.780975999999995,4.7697699999999985,99.77439399999997,269.2954459999999,572.7315399999999
124,124,0.8157320000000001,46.317190000000004,21.541391999999995,-23.116462,103.48452999999999,33.225919999999995,222.47579,41.53160199999999,13.621887999999998,-12.854646,90.67480399999998,418.115302,107.25916200000003
125,125,0.623318,43.69568599999999,20.135273999999992,-29.66000799999999,103.60286399999997,32.02367199999999,210.4731719999999,42.921233999999984,13.534155999999996,-27.528987999999984,98.02463799999998,506.5116319999999,-268.50655199999994
126,126,0.22250599999999984,40.81267599999999,20.568375999999994,-36.172063999999985,103.06830799999996,30.88667399999999,198.91024599999994,44.22334999999998,13.436563999999997,-37.86767399999999,121.70942799999995,509.10559599999976,-541.8062619999997
127,127,-0.4454719999999998,38.155823999999996,22.385895999999992,-42.401949999999985,102.03999999999998,29.812839999999998,187.63165999999998,45.446942,13.239399999999998,-42.254666,159.66189399999996,429.22577199999995,-712.908566
128,128,-1.4116980000000003,36.12123400000001,25.124332000000003,-48.17503000000001,100.69770400000002,28.801134000000005,176.50063800000004,46.59679400000001,12.860438000000004,-39.167238000000005,207.779674,293.94256800000005,-790.5486580000002
129,129,-2.6696299999999997,34.911896,28.336614,-53.39583999999999,99.19128799999999,27.850998,165.52261199999998,47.673974,12.240389999999998,-27.564079999999993,260.375388,142.03369999999998,-788.6977819999998
130,130,-4.17242,34.512452,31.617346,-58.038328,97.60736800000001,26.96138,154.86709000000002,48.675788000000004,11.353790000000002,-7.249831999999998,311.10330200000004,9.998272000000009,-724.7321740000001
131,131,-5.838958,34.73584,34.631566,-62.129236,95.961366,26.129854,144.800824,49.595954,10.21231,20.879396,354.13218400000005,-78.71605000000001,-618.073632
132,132,-7.567973999999998,35.31302799999999,37.14143399999999,-65.72958199999998,94.21464599999997,25.352365999999993,135.57490799999997,50.425243999999985,8.859593999999998,54.79142199999998,385.2354419999999,-118.08750199999999,-488.4191499999999
133,133,-9.25626,35.987497999999995,39.020869999999995,-68.917964,92.30752799999999,24.623509999999996,127.318704,51.153603999999994,7.359616,91.51841399999999,402.4881739999999,-117.22025400000001,-353.46117200000003
134,134,-10.816785999999997,36.58197599999999,40.25119999999999,-71.77744599999997,90.19466399999997,23.93753199999999,119.98282199999996,51.77307999999998,5.781947999999999,127.58574799999995,406.3853999999999,-93.59356999999996,-226.79156599999996
