Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque,Back Torque
1004,12.81767097,-65.30870726,3.079867553,185.072977434,35.52061475,4.365067632,21.79989039,-1.165989014,531.4999999,505.4999999,38.84375001,-33.03124999,-26.38790894,-14.03121948,779.0820313,112.4673767,537.4960938,4.552185059,241.5859375,8.768854243444958,-4.802749232960222
1005,12.72056637,-65.4032373,3.267090702,185.068321747,35.52425094,4.390917372,21.84758764,-1.151815957,516.4999999,493.5999999,39.94375001,-32.13437499,-26.2828064,-13.59637451,777.515625,112.0504761,535.9140625,4.987609863,241.6015625,8.66106576211697,-4.788665288859059
1006,12.62346177,-65.49776734,3.454313851,185.063666061,35.52788712,4.416767112,21.8952849,-1.1376429,501.4999999,481.6999999,41.04375001,-31.23749999,-25.73065186,-13.18313599,773.3828125,111.6334229,532.0859375,4.989318848,241.296875,8.549805655541357,-4.773765501648198
1007,12.52635717,-65.59229738,3.641536999,185.059010374,35.53152331,4.442616851,21.94298215,-1.123469843,486.4999999,469.7999999,42.14375001,-30.34062499,-25.0982666,-14.22241211,766.9863281,110.8074951,526.3164063,4.955352783,240.6699219,8.435475725528851,-4.758060043130009
1008,12.42925258,-65.68682742,3.828760148,185.054354687,35.5351595,4.468466591,21.99067941,-1.109296786,471.4999999,457.8999999,43.24375001,-29.44374999,-25.12203979,-14.45672607,764.7734375,110.4022217,524.4140625,4.967315674,240.359375,8.318484068866525,-4.741559771596826
1009,12.33214798,-65.78135746,4.015983297,185.049699,35.53879568,4.494316331,22.03837667,-1.095123729,456.4999999,445.9999999,44.34375,-28.54687499,-23.8901062,-14.43280029,760.9609375,110.3962402,520.5878906,5.402679443,240.3730469,8.19924309044012,-4.724276265848277
1010,12.23792199,-65.90349621,4.199348199,185.023489382,35.54362883,4.52562519,22.08522923,-1.082199601,440.9499999,434.1999999,44.36875,-27.48437499,-23.19702148,-15.28012085,755.7558594,109.967926,516.1328125,5.83682251,239.6230469,8.078167503025925,-4.706221850145502
1011,12.143696,-66.02563496,4.3827131,184.997279764,35.54846198,4.55693405,22.1320818,-1.069275473,425.3999999,422.3999999,44.39375,-26.42187499,-23.17172241,-14.64306641,753.8515625,109.9684448,514.2246094,5.829498291,239.6269531,7.955672324564152,-4.687409609823147
1012,12.04947001,-66.14777372,4.566078002,184.971070146,35.55329513,4.588242909,22.17893437,-1.056351345,409.8499999,410.5999999,44.41875,-25.35937499,-23.11077881,-14.43658447,749.6464844,109.1455994,510.7460938,6.271362305,238.9003906,7.832170883720629,-4.667853397629503
1013,11.95524402,-66.26991247,4.749442904,184.944860528,35.55812827,4.619551768,22.22578694,-1.043427217,394.2999999,398.7999999,44.44375,-24.29687499,-22.0480957,-14.47366333,744.5683594,107.9291992,506.2910156,6.261871338,238.2773438,7.7080728443633255,-4.647567831193456
1014,11.86101803,-66.39205122,4.932807806,184.91865091,35.56296142,4.650860628,22.2726395,-1.030503089,378.75,386.9999999,44.46874999,-23.23437499,-22.08056641,-14.04437256,743.0117188,107.4999084,504.734375,6.261871338,238.2773438,7.583782259219383,-4.6265682823859375
1015,11.77084699,-66.53260201,5.110103583,184.870489925,35.56954742,4.687639473,22.31798912,-1.018778371,374.2,377.4999999,43.33124999,-22.10624999,-20.87924194,-13.25057983,738.7617188,106.6781616,501.21875,6.711730957,237.5429688,7.459695662576295,-4.604870859740039
1016,11.68067595,-66.67315281,5.287399361,184.822328939,35.57613342,4.724418319,22.36333873,-1.007053654,369.65,367.9999999,42.19374999,-20.97812499,-19.92996216,-13.04391479,734.0449219,105.8554688,497.4199219,6.276275635,236.625,7.3362002116240985,-4.582492385433539
1017,11.59050491,-66.8137036,5.464695139,184.774167953,35.58271941,4.761197165,22.40868834,-0.9953289365,365.1,358.4999999,41.05624999,-19.84999999,-20.84494019,-12.65374756,732.1699219,105.4500427,495.8359375,7.168457031,236.3339844,7.213671885920889,-4.5594503685741055
1018,11.50033387,-66.9542544,5.641990917,184.726006968,35.58930541,4.797976011,22.45403795,-0.9836042191,360.55,348.9999999,39.91874999,-18.72187499,-19.30789185,-13.03567505,729.6367188,104.6156006,493.3164063,6.700561523,236.3203125,7.09247375438889,-4.535762976655662
1019,11.41016283,-67.09480519,5.819286695,184.677845982,35.59589141,4.834754856,22.49938756,-0.9718795017,355.9999999,339.4999999,38.78124999,-17.59374999,-17.61514282,-13.70983887,724.0703125,103.3841553,488.828125,6.680755615,235.2421875,6.972954319155007,-4.511449007035293
1020,11.32502954,-67.24978633,5.988437979,184.608241912,35.60475699,4.876849795,22.5426199,-0.9611663153,346.6499999,329.7499999,37.68124999,-16.92812499,-17.09057617,-13.29931641,723.5683594,102.9665833,487.8925781,6.684844971,235.6757813,6.855445945453539,-4.486527860084891
1021,11.23989624,-67.40476747,6.157589264,184.538637842,35.61362257,4.918944734,22.58585224,-0.9504531289,337.2999999,319.9999999,36.58124999,-16.26249999,-16.57818604,-13.11541748,719.6777344,102.1445923,485.046875,6.692962646,234.6308594,6.740263386656929,-4.461019515398137
1022,11.15476294,-67.5597486,6.326740549,184.469033772,35.62248816,4.961039673,22.62908459,-0.9397399424,327.9499999,310.2499999,35.48124999,-15.59687499,-14.93490601,-12.67047119,716.390625,100.5062256,482.4980469,6.660949707,233.8925781,6.627702413156306,-4.434944512270264
1023,11.06962965,-67.71472974,6.495891833,184.399429702,35.63135374,5.003134611,22.67231693,-0.929026756,318.5999999,300.4999999,34.38124999,-14.93124999,-14.40261841,-12.25372314,715.4492188,100.0894775,481.5566406,6.660949707,233.8925781,6.5180385531971305,-4.408323935696093
1024,10.98449635,-67.86971088,6.665043118,184.329825632,35.64021932,5.04522955,22.71554927,-0.9183135696,309.2499999,290.7499999,33.28124999,-14.26562499,-13.35522461,-12.48968506,712.1933594,99.68908691,479.3476563,6.670501709,232.8457031,6.41152595293908,-4.3811794092136385
1025,10.90513734,-68.03711689,6.824083857,184.24037213,35.65182185,5.092369507,22.75612433,-0.9083162496,302.5499999,278.4499999,32.41562499,-13.50937499,-12.83297729,-10.62612915,710.0136719,98.45550537,477.7695313,6.668029785,232.2441406,6.3083963620820835,-4.35353309583201
1026,10.82577832,-68.20452289,6.983124596,184.150918628,35.66342438,5.139509463,22.79669939,-0.8983189297,295.8499999,266.1499999,31.54999999,-12.75312499,-12.87948608,-11.44992065,708.4726563,98.02587891,476.8515625,6.66003418,231.6210938,6.208858250526323,-4.325407707911705
1027,10.74641931,-68.3719289,7.142165335,184.061465126,35.6750269,5.18664942,22.83727446,-0.8883216098,289.1499999,253.8499999,30.68437499,-11.99687499,-11.80957031,-10.6418457,706.8964844,97.21575928,475.5800781,6.664611816,231.3164063,6.113096060820484,-4.296826526271311
1028,10.6670603,-68.53933491,7.301206073,183.972011624,35.68662943,5.233789377,22.87784952,-0.8783242898,282.4499999,241.5499999,29.81874999,-11.24062499,-10.55343628,-11.45559692,704.9785156,96.79980469,473.6601563,7.084289551,231.3183594,6.021269600582183,-4.267813428132652
1029,10.58770128,-68.70674091,7.460246812,183.882558122,35.69823196,5.280929333,22.91842458,-0.8683269699,275.7499999,229.2499999,28.953125,-10.48437499,-11.03237915,-11.07394409,704.2402344,96.39401245,473.3554688,7.532409668,230.8847656,5.933513578509134,-4.238392922926958
1030,10.51458348,-68.88536636,7.607282543,183.776098848,35.71293096,5.33276193,22.95590117,-0.8586726055,267.4249999,216.7249999,28.603125,-9.717968743,-9.96484375,-10.85943604,702.3925781,95.55987549,472.4296875,7.518737793,229.9628906,5.849937286946262,-4.208590194516798
1031,10.44146567,-69.0639918,7.754318274,183.669639574,35.72762996,5.384594526,22.99337775,-0.8490182412,259.0999999,204.1999999,28.253125,-8.951562493,-8.868896484,-10.88760376,701.75,94.33837891,472.1054688,7.507568359,229.6445313,5.770624433272662,-4.178431148032051
1032,10.36834786,-69.24261724,7.901354005,183.563180301,35.74232896,5.436427122,23.03085433,-0.8393638768,250.7749999,191.6749999,27.903125,-8.185156243,-8.924713135,-11.08831787,701.0449219,93.90856934,471.8378906,7.510864258,229.2070313,5.695633121679153,-4.1479424593043195
1033,10.29523005,-69.42124268,8.048389735,183.456721027,35.75702796,5.488259718,23.06833091,-0.8297095124,242.4499999,179.1499999,27.553125,-7.418749993,-7.811401367,-10.47821045,700.6875,92.68841553,471.4882813,7.487823486,229.1992188,5.624995986175978,-4.117151624886755
1034,10.22211225,-69.59986813,8.195425466,183.350261753,35.77172695,5.540092315,23.1058075,-0.8200551481,234.1249999,166.6249999,27.203125,-6.652343744,-7.331359863,-10.93103027,700.0722656,91.86605835,470.8847656,7.501068115,229.1875,5.558720474785626,-4.086087010870459
1035,10.15543199,-69.78880777,8.328602629,183.230954428,35.78976214,5.596209704,23.13985848,-0.8103265282,224.6499999,159.4999999,27.6375,-5.952343744,-7.792724609,-11.12796021,700.2246094,91.46011353,470.9003906,7.920623779,229.3242188,5.496789283757162,-4.054777899038383
1036,10.08875173,-69.97774741,8.461779793,183.111647102,35.80779732,5.652327093,23.17390946,-0.8005979084,215.1749999,152.3749999,28.071875,-5.252343744,-7.333557129,-10.98233032,700.140625,90.63659668,471.2714844,7.942108154,228.8691406,5.439160939319277,-4.023254529171648
1037,10.02207147,-70.16668705,8.594956956,182.992339777,35.8258325,5.708444483,23.20796045,-0.7908692885,205.6999999,145.2499999,28.50625,-4.552343744,-6.364440918,-10.33352661,699.21875,89.40307617,470.9667969,7.474578857,228.2519531,5.385770523113421,-3.991548136429425
1038,9.955391207,-70.35562669,8.728134119,182.873032452,35.84386768,5.764561872,23.24201143,-0.7811406687,196.2249999,138.1249999,28.940625,-3.852343744,-6.369537354,-9.517822266,699.2070313,88.58737183,470.9550781,7.474578857,228.2519531,5.336530536162114,-3.959690982650221
1039,9.888710947,-70.54456633,8.861311283,182.753725127,35.86190286,5.820679262,23.27606242,-0.7714120488,186.7499999,131.0,29.375,-3.152343742,-4.334503174,-10.75515747,698.8496094,88.58831787,470.9296875,6.575897217,227.9199219,5.29133189506017,-3.927716380267775
1040,9.828401671,-70.742881,8.978859801,182.626824633,35.88337253,5.880640724,23.30647874,-0.7611849561,177.0749999,131.275,29.6875,-2.251562492,-4.383972168,-10.55764771,698.2597656,87.77694702,470.6523438,6.554504395,227.6074219,5.250045052951458,-3.895658707445759
1041,9.768092395,-70.94119566,9.096408319,182.49992414,35.90484219,5.940602187,23.33689506,-0.7509578633,167.3999999,131.55,30.0,-1.350781242,-4.411743164,-10.37405396,697.1933594,86.96078491,470.3300781,6.562347412,226.8632813,5.212521236718143,-3.8635534131208304
1042,9.707783119,-71.13951033,9.213956837,182.373023646,35.92631185,6.000563649,23.36731138,-0.7407307706,157.7249999,131.825,30.3125,-0.4499999922,-3.886535645,-10.59436035,696.8867188,86.54351807,470.0273438,6.569671631,226.859375,5.178593790731125,-3.8314370109399367
1043,9.647473843,-71.337825,9.331505356,182.246123153,35.94778152,6.060525112,23.39772771,-0.7305036779,148.0499999,132.1,30.625,0.4507812578,-3.711639404,-11.05184937,695.9765625,85.73260498,469.7226563,7.446380615,226.2539063,5.148079616620551,-3.7993470615426044
1044,9.587164568,-71.53613966,9.449053874,182.119222659,35.96925118,6.120486574,23.42814403,-0.7202765851,138.3749999,132.375,30.9375,1.351562508,-4.278167725,-11.04162598,695.3769531,85.72036743,469.4277344,7.450958252,225.9492188,5.120780697881821,-3.767322143132278
1045,9.532903682,-71.74266741,9.549381047,181.990590232,35.99409666,6.183836895,23.45483067,-0.709151828,127.7874999,134.775,30.59375,2.327343758,-4.293304443,-11.88345337,695.0585938,85.3145752,469.1230469,7.435272217,225.9355469,5.096485697675565,-3.73540181061957
1046,9.478642797,-71.94919516,9.64970822,181.861957804,36.01894214,6.247187216,23.4815173,-0.6980270708,117.1999999,137.175,30.25,3.303125008,-4.317260742,-12.72235107,693.6855469,84.90908813,468.5,7.417144775,225.1855469,5.074971617810241,-3.7036265437189564
1047,9.424381912,-72.15572291,9.750035394,181.733325376,36.04378762,6.310537537,23.50820394,-0.6869023136,106.6124999,139.575,29.90625,4.278906258,-3.349182129,-12.27584839,693.0859375,84.49172974,468.2070313,6.969573975,224.8789063,5.0560055065564455,-3.6720376843054474
1048,9.370121027,-72.36225066,9.850362567,181.604692948,36.0686331,6.373887858,23.53489058,-0.6757775564,96.02499991,141.975,29.5625,5.254687508,-3.811096191,-12.515625,691.8320313,84.08648682,467.2636719,7.400421143,224.5683594,5.039346202635919,-3.6406773632094844
1049,9.315860142,-72.56877841,9.95068974,181.47606052,36.09347857,6.437238179,23.56157721,-0.6646527992,85.43749992,144.375,29.21875,6.230468758,-4.355712891,-11.71737671,690.296875,83.27487183,466.015625,7.869354248,224.28125,5.024746102493685,-3.609588416525586
1050,9.267079344,-72.78201995,10.03251343,181.256624996,36.12147644,6.503521408,23.58453953,-0.6522833423,76.04999992,147.425,29.05,7.098437508,-4.366821289,-11.91629028,688.9238281,82.8687439,465.3886719,7.846832275,223.5351563,5.011952937842511,-3.578814291465343
1051,9.218298547,-72.99526148,10.11433712,181.037189473,36.14947431,6.569804637,23.60750184,-0.6399138853,66.66249992,150.475,28.88125,7.966406258,-3.814483643,-12.10791016,687.2597656,82.45153809,464.7753906,7.82598877,222.484375,5.000711550530566,-3.548398941787682
1052,9.169517749,-73.20850302,10.19616081,180.8177539494,36.17747217,6.636087867,23.63046415,-0.6275444283,57.27499992,153.525,28.7125,8.834375008,-3.88192749,-11.52960205,685.0585938,81.22982788,463.1875,7.839599609,221.8710938,4.990765652125004,-3.5183867128439945
1053,9.120736951,-73.42174455,10.2779845,180.598318426,36.20547004,6.702371096,23.65342647,-0.6151749714,47.88749992,156.575,28.54375,9.702343758,-4.44152832,-12.76907349,684.4414063,81.21792603,462.8867188,7.827026367,221.5546875,4.9818595562717025,-3.48882221627797
1054,9.071956153,-73.63498608,10.35980819,180.3788829026,36.23346791,6.768654325,23.67638878,-0.6028055144,38.49999994,159.625,28.375,10.57031251,-3.471984863,-13.0267334,682.7148438,80.82507324,461.9179688,7.39944458,220.796875,4.973739872790859,-3.459750194484335
1055,9.02786582,-73.85310042,10.42226254,180.1694769998,36.26423259,6.837419586,23.69571222,-0.5889209902,31.18183587,161.575,28.9,11.70312501,-3.520355225,-12.39285278,680.1171875,79.57858276,460.6757813,7.381774902,219.4414063,4.966157153434641,-3.431215375077961
1056,8.983775487,-74.07121476,10.48471689,179.96007109699,36.29499728,6.906184848,23.71503567,-0.575036466,23.86367181,163.525,29.425,12.83593751,-2.484344482,-12.37475586,679.1328125,79.5916748,459.6914063,6.92956543,219.4414063,4.958867480164038,-3.403262315772808
1057,8.939685154,-74.2893291,10.54717124,179.7506651942,36.32576197,6.974950109,23.73435911,-0.5611519418,16.54550775,165.475,29.95,13.96875001,-2.020782471,-12.19586182,676.8730469,78.76885986,459.0839844,6.94543457,217.7890625,4.95163398768313,-3.375935240150875
1058,8.895594821,-74.50744344,10.60962559,179.5412592914,36.35652666,7.04371537,23.75368256,-0.5472674176,9.227343686,167.425,30.475,15.10156251,-1.504425049,-11.98455811,675.3203125,77.94546509,457.84375,6.926971436,217.4765625,4.944228312811306,-3.3492778648431956
1059,8.851504488,-74.72555778,10.67207994,179.3318533888,36.38729135,7.112480632,23.773006,-0.5333828933,1.909179641,169.3749999,31.0,16.23437501,-1.956268311,-12.6578064,674.0546875,77.94613647,456.8867188,7.38961792,217.1679688,4.936431964089496,-3.323333218690126
1060,8.811132586,-74.94642263,10.71477004,179.1448732071,36.42029582,7.183278838,23.78883351,-0.5178019206,-3.453906297,160.6999999,31.36875,17.19687501,-1.450836182,-12.45065308,672.4960938,77.12316895,455.9472656,7.37286377,216.5488281,4.928037605825096,-3.2981434544837245
1061,8.770760684,-75.16728747,10.75746015,178.957893025,36.45330029,7.254077045,23.80466102,-0.5022209478,-8.816992234,152.0249999,31.7375,18.15937501,-0.9414367676,-11.21609497,670.5195313,75.88977051,455.0117188,7.375061035,215.5078125,4.918850251583054,-3.2737496539155466
1062,8.730388782,-75.38815232,10.80015026,178.770912844,36.48630476,7.324875252,23.82048853,-0.486639975,-14.18007817,143.3499999,32.10625,19.12187501,-0.9714050293,-10.80700684,669.4765625,75.48394775,454.7050781,7.374176025,214.7714844,4.908688362884159,-3.250191626424585
1063,8.69001688,-75.60901717,10.84284037,178.583932662,36.51930923,7.395673459,23.83631604,-0.4710590023,-19.54316411,134.6749999,32.475,20.08437501,-1.460906982,-11.22735596,667.203125,74.67202759,453.7753906,7.799194336,213.4277344,4.897384849516989,-3.227507702858595
1064,8.649644978,-75.82988201,10.88553047,178.396952481,36.5523137,7.466471665,23.85214355,-0.4554780295,-24.90625004,125.9999998,32.84375,21.04687501,-0.9661560059,-10.63702393,665.6386719,73.43832397,452.8261719,7.814239502,212.8125,4.8847879683980615,-3.205734525268292
1065,8.611883604,-76.05116953,10.90856052,178.236494519,36.58692701,7.538848591,23.86465255,-0.438114424,-29.55625004,107.0749998,33.21875,21.77187501,-0.465423584,-10.62710571,664.3085938,73.43164063,452.2324219,7.811859131,212.0761719,4.870762118409038,-3.18490683468286
1066,8.574122229,-76.27245704,10.93159058,178.076036558,36.62154033,7.611225517,23.87716155,-0.4207508185,-34.20625004,88.14999983,33.59375,22.49687501,-0.3541259766,-11.08572388,663.0351563,72.60385132,451.578125,8.253204346,211.4570313,4.855188529215446,-3.165057259214508
1067,8.536360855,-76.49374455,10.95462063,177.915578596,36.65615365,7.683602443,23.88967055,-0.403387213,-38.85625004,69.22499983,33.96875,23.22187501,-0.4209899902,-10.27304077,660.421875,71.79241943,450.0078125,8.255401611,210.4140625,4.837965842731153,-3.1462161051644064
1068,8.49859948,-76.71503207,10.97765068,177.755120634,36.69076696,7.755979369,23.90217955,-0.3860236076,-43.50625004,50.29999983,34.34375,23.94687501,-0.8541564941,-10.68875122,659.4765625,70.97644043,449.3671875,8.679656982,210.109375,4.819010586497497,-3.1284111539196235
1069,8.460838106,-76.93631958,11.00068073,177.594662673,36.72538028,7.828356295,23.91468856,-0.3686600021,-48.15625004,31.37499983,34.71875,24.67187501,-0.3554382324,-11.11230469,656.8320313,70.15362549,447.7773438,8.667602539,209.0546875,4.798257538672803,-3.1116674674253177
1070,8.42449165,-77.15561049,11.00464821,177.462567534,36.76091195,7.901849919,23.92407144,-0.3495233718,-52.25000004,12.02499983,34.85625,25.55000001,-0.4356384277,-10.94552612,654.6699219,69.34170532,446.2265625,8.681274414,208.4433594,4.775659984612804,-3.0960072049801113
